Current,Voltage,Ah Out,Cumulative Actual Disch Ah,Power,Remaining Capacity,Time to Depletion,type,capacity,charged,prediction
12.12,11.62,0.2019999999999999,55.04566666666668,140.8344,29.954333333333324,8897.326732673264,b5,85.0,85.0,[8980.67348428]
12.12,11.62,0.2019999999999999,55.247666666666674,140.8344,29.75233333333333,8837.326732673266,b5,85.0,85.0,[8967.65255673]
21.8,11.34,0.3633333333333333,55.61100000000001,247.212,29.38899999999999,4853.229357798164,b5,85.0,85.0,[5010.0808425]
21.75,11.32,0.3625,55.97350000000001,246.21,29.02649999999999,4804.38620689655,b5,85.0,85.0,[4984.42713606]
21.72,11.3,0.362,56.33550000000001,245.436,28.66449999999999,4751.022099447513,b5,85.0,85.0,[4886.98409931]
21.69,11.29,0.3615,56.69700000000001,244.8801,28.30299999999999,4697.593360995848,b5,85.0,85.0,[4851.82853693]
24.65,11.19,0.4108333333333333,57.10783333333335,275.8335,27.89216666666665,4073.501014198781,b5,85.0,85.0,[4503.70750273]
24.61,11.17,0.4101666666666667,57.518000000000015,274.8937,27.481999999999985,4020.121901665988,b5,85.0,85.0,[4409.2449989]
19.49,11.3,0.3248333333333333,57.84283333333335,220.237,27.15716666666665,5016.203181118521,b5,85.0,85.0,[4996.51012796]
19.48,11.29,0.3246666666666666,58.16750000000001,219.9292,26.83249999999999,4958.77823408624,b5,85.0,85.0,[4992.49987576]
19.46,11.28,0.3243333333333333,58.49183333333335,219.5088,26.508166666666654,4903.874614594036,b5,85.0,85.0,[4982.74613404]
19.45,11.27,0.3241666666666666,58.81600000000001,219.2015,26.18399999999999,4846.395886889459,b5,85.0,85.0,[4969.3495806]
19.44,11.26,0.324,59.14000000000001,218.8944,25.859999999999992,4788.888888888887,b5,85.0,85.0,[4935.80908571]
19.43,11.25,0.3238333333333333,59.46383333333334,218.5875,25.53616666666666,4731.35357694287,b5,85.0,85.0,[4903.53587696]
19.42,11.24,0.3236666666666667,59.78750000000001,218.28080000000003,25.21249999999999,4673.789907312048,b5,85.0,85.0,[4884.37406089]
22.98,11.11,0.383,60.17050000000001,255.3078,24.82949999999999,3889.7389033942536,b5,85.0,85.0,[3940.18105424]
22.94,11.09,0.3823333333333333,60.55283333333335,254.4046,24.447166666666654,3836.521360069745,b5,85.0,85.0,[3896.89277078]
22.91,11.08,0.3818333333333333,60.93466666666668,253.8428,24.06533333333332,3781.545176778697,b5,85.0,85.0,[3839.80763749]
22.88,11.06,0.3813333333333333,61.31600000000001,253.0528,23.68399999999999,3726.503496503495,b5,85.0,85.0,[3798.64911321]
22.87,11.04,0.3811666666666667,61.69716666666668,252.4848,23.302833333333325,3668.132925229557,b5,85.0,85.0,[3793.07353704]
24.94,10.95,0.4156666666666667,62.11283333333334,273.093,22.88716666666666,3303.6808340016028,b5,85.0,85.0,[3490.80854812]
24.89,10.93,0.4148333333333333,62.52766666666668,272.0477,22.472333333333324,3250.3173965447954,b5,85.0,85.0,[3265.20024706]
24.86,10.9,0.4143333333333333,62.94200000000001,270.974,22.058,3194.239742558326,b5,85.0,85.0,[3233.62233802]
24.82,10.88,0.4136666666666667,63.35566666666667,270.0416,21.64433333333333,3139.3875906526982,b5,85.0,85.0,[3228.65071341]
14.72,11.2,0.2453333333333333,63.601000000000006,164.864,21.399,5233.45108695652,b5,85.0,85.0,[5488.46661593]
14.72,11.2,0.2453333333333333,63.84633333333334,164.864,21.15366666666666,5173.451086956519,b5,85.0,85.0,[5477.07535003]
14.73,11.2,0.2455,64.09183333333334,164.976,20.90816666666666,5109.938900203664,b5,85.0,85.0,[5430.17118764]
14.72,11.2,0.2453333333333333,64.33716666666668,164.864,20.662833333333325,5053.410326086954,b5,85.0,85.0,[5288.17461831]
16.38,11.13,0.2729999999999999,64.61016666666667,182.3094,20.38983333333333,4481.28205128205,b5,85.0,85.0,[4716.4995304]
16.37,11.12,0.2728333333333333,64.88300000000001,182.0344,20.11699999999999,4424.019547953571,b5,85.0,85.0,[4646.83744432]
16.36,11.11,0.2726666666666666,65.15566666666668,181.7596,19.844333333333324,4366.723716381416,b5,85.0,85.0,[4535.79436613]
16.35,11.1,0.2725,65.42816666666667,181.485,19.57183333333333,4309.394495412843,b5,85.0,85.0,[4513.08632273]
20.66,10.94,0.3443333333333333,65.77250000000001,226.0204,19.227499999999992,3350.387221684413,b5,85.0,85.0,[3371.99436448]
20.64,10.92,0.344,66.1165,225.3888,18.8835,3293.633720930232,b5,85.0,85.0,[3325.93891064]
20.61,10.89,0.3434999999999999,66.46000000000001,224.4429,18.539999999999992,3238.427947598252,b5,85.0,85.0,[3310.40758608]
20.57,10.86,0.3428333333333333,66.80283333333334,223.3902,18.19716666666666,3184.725328147787,b5,85.0,85.0,[3291.36586684]
22.03,10.78,0.3671666666666667,67.17,237.4834,17.83,2913.663186563776,b5,85.0,85.0,[2967.7037102]
22.03,10.78,0.3671666666666667,67.53716666666666,237.4834,17.462833333333336,2853.663186563777,b5,85.0,85.0,[2899.29182352]
21.98,10.75,0.3663333333333333,67.9035,236.285,17.096500000000006,2800.154686078254,b5,85.0,85.0,[2800.32569737]
21.96,10.72,0.366,68.2695,235.41120000000004,16.730500000000006,2742.704918032788,b5,85.0,85.0,[2721.86555539]
21.91,10.69,0.3651666666666667,68.63466666666666,234.2179,16.36533333333334,2688.963943404839,b5,85.0,85.0,[2704.59449977]
16.81,10.86,0.2801666666666666,68.91483333333333,182.5566,16.085166666666666,3444.7709696609163,b5,85.0,85.0,[3355.67918456]
16.81,10.85,0.2801666666666666,69.19500000000001,182.3885,15.804999999999993,3384.7709696609145,b5,85.0,85.0,[3354.87918456]
16.8,10.84,0.28,69.47500000000001,182.112,15.524999999999991,3326.7857142857124,b5,85.0,85.0,[3332.1225032]
16.79,10.82,0.2798333333333333,69.75483333333334,181.6678,15.245166666666664,3268.7671232876705,b5,85.0,85.0,[3301.18934554]
14.61,10.89,0.2435,69.99833333333333,159.1029,15.001666666666663,3696.509240246406,b5,85.0,85.0,[4075.67504522]
16.78,10.79,0.2796666666666667,70.278,181.0562,14.721999999999994,3158.4743742550645,b5,85.0,85.0,[3229.09549655]
16.77,10.77,0.2794999999999999,70.5575,180.6129,14.442499999999995,3100.35778175313,b5,85.0,85.0,[3186.0263678]
16.75,10.75,0.2791666666666667,70.83666666666667,180.0625,14.163333333333329,3044.059701492536,b5,85.0,85.0,[3091.03401317]
16.73,10.73,0.2788333333333333,71.11550000000001,179.5129,13.884499999999989,2987.698744769872,b5,85.0,85.0,[3001.8440339]
16.72,10.7,0.2786666666666667,71.39416666666668,178.90399999999997,13.605833333333322,2929.485645933012,b5,85.0,85.0,[2981.87459123]
16.7,10.68,0.2783333333333333,71.67250000000001,178.356,13.327499999999986,2872.994011976045,b5,85.0,85.0,[2971.59939827]
21.69,10.43,0.3615,72.03400000000002,226.2267,12.96599999999998,2152.033195020744,b5,85.0,85.0,[2255.92648891]
21.56,10.34,0.3593333333333333,72.39333333333336,222.9304,12.60666666666664,2105.009276437844,b5,85.0,85.0,[2192.47470818]
21.43,10.23,0.3571666666666667,72.75050000000003,219.2289,12.24949999999997,2057.7788147456786,b5,85.0,85.0,[2205.77520595]
9.35,10.89,0.1558333333333333,72.90633333333336,101.8215,12.093666666666635,4656.385026737956,b5,85.0,85.0,[4524.42094928]
9.36,10.92,0.156,73.06233333333337,102.2112,11.93766666666663,4591.410256410242,b5,85.0,85.0,[4468.57321123]
9.38,10.93,0.1563333333333333,73.2186666666667,102.5234,11.781333333333292,4521.62046908314,b5,85.0,85.0,[4423.12342384]
9.38,10.94,0.1563333333333333,73.37500000000004,102.6172,11.624999999999956,4461.620469083139,b5,85.0,85.0,[4395.92929146]
9.39,10.95,0.1565,73.53150000000004,102.8205,11.468499999999963,4396.8690095846505,b5,85.0,85.0,[4331.76402915]
9.39,10.95,0.1565,73.68800000000003,102.8205,11.31199999999997,4336.869009584652,b5,85.0,85.0,[4328.41872011]
9.4,10.96,0.1566666666666666,73.8446666666667,103.02400000000002,11.155333333333305,4272.255319148924,b5,85.0,85.0,[4301.42842466]
7.71,11.06,0.1285,73.9731666666667,85.2726,11.0268333333333,5148.715953307378,b5,85.0,85.0,[5142.99598572]
7.71,11.07,0.1285,74.1016666666667,85.3497,10.898333333333298,5088.715953307376,b5,85.0,85.0,[5096.59742907]
7.72,11.08,0.1286666666666666,74.23033333333336,85.5376,10.769666666666636,5022.1243523315925,b5,85.0,85.0,[4909.01459518]
5.26,11.22,0.0876666666666666,74.31800000000003,59.0172,10.681999999999974,7310.874524714811,b5,85.0,85.0,[7304.43321978]
5.26,11.24,0.0876666666666666,74.40566666666669,59.1224,10.59433333333331,7250.874524714814,b5,85.0,85.0,[7131.68792589]
5.27,11.25,0.0878333333333333,74.49350000000003,59.2875,10.506499999999974,7177.115749525599,b5,85.0,85.0,[6999.89681365]
5.27,11.27,0.0878333333333333,74.58133333333336,59.39289999999999,10.418666666666638,7117.1157495255975,b5,85.0,85.0,[6942.47948102]
5.28,11.28,0.088,74.66933333333336,59.5584,10.330666666666644,7043.6363636363485,b5,85.0,85.0,[6904.82286787]
7.29,11.17,0.1215,74.79083333333335,81.4293,10.209166666666649,5041.563786008221,b5,85.0,85.0,[5001.43898561]
7.28,11.17,0.1213333333333333,74.91216666666669,81.3176,10.087833333333307,4988.489010988998,b5,85.0,85.0,[4998.25208239]
7.29,11.17,0.1215,75.03366666666669,81.4293,9.96633333333331,4921.646090534968,b5,85.0,85.0,[4966.04440648]
7.29,11.17,0.1215,75.15516666666669,81.4293,9.844833333333312,4861.646090534969,b5,85.0,85.0,[4944.36803876]
7.91,11.14,0.1318333333333333,75.28700000000002,88.1174,9.71299999999998,4420.581542351445,b5,85.0,85.0,[4356.03360541]
7.91,11.14,0.1318333333333333,75.41883333333335,88.1174,9.581166666666649,4360.581542351445,b5,85.0,85.0,[4312.22618137]
7.91,11.14,0.1318333333333333,75.55066666666669,88.1174,9.449333333333314,4300.581542351445,b5,85.0,85.0,[4261.88658574]
7.91,11.14,0.1318333333333333,75.68250000000002,88.1174,9.31749999999998,4240.581542351446,b5,85.0,85.0,[4205.07539069]
9.58,11.05,0.1596666666666666,75.84216666666669,105.859,9.157833333333317,3441.356993736945,b5,85.0,85.0,[3349.8514913]
9.57,11.04,0.1595,76.00166666666668,105.6528,8.99833333333332,3384.952978056421,b5,85.0,85.0,[3304.79189329]
9.58,11.03,0.1596666666666666,76.16133333333335,105.6674,8.838666666666654,3321.4196242171142,b5,85.0,85.0,[3283.93619697]
9.57,11.02,0.1595,76.32083333333334,105.4614,8.67916666666666,3264.8902821316588,b5,85.0,85.0,[3250.91522247]
9.56,11.01,0.1593333333333333,76.48016666666668,105.2556,8.519833333333324,3208.30543933054,b5,85.0,85.0,[3226.11139838]
9.56,11.0,0.1593333333333333,76.63950000000001,105.16,8.360499999999988,3148.3054393305392,b5,85.0,85.0,[3168.94481348]
7.28,11.12,0.1213333333333333,76.76083333333335,80.9536,8.239166666666648,4074.3131868131777,b5,85.0,85.0,[3952.58400876]
7.28,11.12,0.1213333333333333,76.88216666666669,80.9536,8.117833333333309,4014.313186813174,b5,85.0,85.0,[3932.30672197]
7.29,11.12,0.1215,77.00366666666669,81.06479999999999,7.996333333333311,3948.806584362129,b5,85.0,85.0,[3930.89645233]
7.28,11.12,0.1213333333333333,77.12500000000003,80.9536,7.874999999999972,3894.230769230755,b5,85.0,85.0,[3920.19501106]
7.28,11.12,0.1213333333333333,77.24633333333337,80.9536,7.753666666666632,3834.230769230752,b5,85.0,85.0,[3899.50283332]
10.07,10.95,0.1678333333333333,77.4141666666667,110.2665,7.585833333333298,2711.916583912599,b5,85.0,85.0,[2675.88689227]
10.06,10.94,0.1676666666666666,77.58183333333336,110.0564,7.418166666666636,2654.612326043726,b5,85.0,85.0,[2661.5301702]
10.05,10.92,0.1675,77.74933333333337,109.746,7.250666666666632,2597.253731343271,b5,85.0,85.0,[2590.31809423]
10.05,10.91,0.1675,77.91683333333337,109.6455,7.083166666666628,2537.253731343269,b5,85.0,85.0,[2533.96307782]
10.04,10.89,0.1673333333333333,78.0841666666667,109.3356,6.915833333333296,2479.7808764940105,b5,85.0,85.0,[2478.77430559]
9.41,10.91,0.1568333333333333,78.24100000000004,102.6631,6.758999999999958,2585.802337938347,b5,85.0,85.0,[2520.75380906]
9.41,10.9,0.1568333333333333,78.39783333333338,102.569,6.602166666666619,2525.8023379383453,b5,85.0,85.0,[2486.0926541]
9.4,10.89,0.1566666666666666,78.55450000000005,102.366,6.445499999999953,2468.48936170211,b5,85.0,85.0,[2457.62916698]
9.39,10.87,0.1565,78.71100000000004,102.0693,6.288999999999959,2411.118210862604,b5,85.0,85.0,[2424.15359438]
9.38,10.86,0.1563333333333333,78.86733333333338,101.8668,6.132666666666623,2353.6886993603243,b5,85.0,85.0,[2389.72127434]
5.31,11.12,0.0885,78.95583333333337,59.04719999999999,6.0441666666666265,4097.740112994323,b5,85.0,85.0,[4094.24147216]
5.93,11.09,0.0988333333333333,79.0546666666667,65.7637,5.945333333333295,3609.308600337245,b5,85.0,85.0,[3764.15907044]
10.29,10.82,0.1714999999999999,79.2261666666667,111.3378,5.7738333333333,2019.9999999999884,b5,85.0,85.0,[2034.44762302]
10.29,10.82,0.1714999999999999,79.3976666666667,111.3378,5.602333333333306,1959.9999999999905,b5,85.0,85.0,[1963.80881082]
10.27,10.79,0.1711666666666666,79.56883333333336,110.81329999999998,5.431166666666641,1903.816942551111,b5,85.0,85.0,[1925.07630049]
10.26,10.77,0.1709999999999999,79.73983333333337,110.5002,5.260166666666635,1845.672514619872,b5,85.0,85.0,[1894.87018303]
9.6,10.77,0.16,79.89983333333336,103.392,5.100166666666638,1912.5624999999893,b5,85.0,85.0,[1904.39898829]
9.6,10.75,0.16,80.05983333333336,103.2,4.9401666666666415,1852.562499999991,b5,85.0,85.0,[1873.89875353]
9.59,10.73,0.1598333333333333,80.2196666666667,102.9007,4.780333333333303,1794.494264859217,b5,85.0,85.0,[1802.42452038]
9.57,10.71,0.1595,80.37916666666669,102.4947,4.620833333333309,1738.244514106574,b5,85.0,85.0,[1731.01892233]
9.56,10.69,0.1593333333333333,80.53850000000003,102.1964,4.4614999999999725,1680.0627615062658,b5,85.0,85.0,[1686.50472801]
11.16,10.53,0.186,80.72450000000003,117.5148,4.275499999999965,1379.1935483870857,b5,85.0,85.0,[1367.07307251]
11.12,10.47,0.1853333333333333,80.90983333333337,116.4264,4.090166666666633,1324.154676258982,b5,85.0,85.0,[1310.84167509]
11.08,10.4,0.1846666666666666,81.09450000000004,115.232,3.905499999999961,1268.9350180505287,b5,85.0,85.0,[1275.1614523]
11.02,10.31,0.1836666666666666,81.2781666666667,113.6162,3.7218333333332936,1215.8439201451777,b5,85.0,85.0,[1237.76067452]
9.41,10.39,0.1568333333333333,81.43500000000004,97.7699,3.564999999999955,1363.8682252922251,b5,85.0,85.0,[1393.58964244]
8.17,10.5,0.1361666666666666,81.57116666666671,85.785,3.428833333333287,1510.8690330477152,b5,85.0,85.0,[1497.02522841]
8.17,10.48,0.1361666666666666,81.70733333333338,85.6216,3.29266666666662,1450.8690330477148,b5,85.0,85.0,[1438.28269795]
8.16,10.46,0.136,81.84333333333338,85.35360000000001,3.156666666666624,1392.6470588235104,b5,85.0,85.0,[1385.99906632]
8.15,10.42,0.1358333333333333,81.97916666666671,84.923,3.020833333333286,1334.3558282208378,b5,85.0,85.0,[1353.11326711]
9.63,9.99,0.1605,82.13966666666671,96.2037,2.860333333333287,1069.2834890965555,b5,85.0,85.0,[1098.56387381]
9.54,9.79,0.1589999999999999,82.29866666666672,93.39659999999998,2.701333333333281,1019.3710691823704,b5,85.0,85.0,[1034.31656467]
9.5,9.66,0.1583333333333333,82.45700000000005,91.77,2.542999999999949,963.6631578947176,b5,85.0,85.0,[980.25469176]
9.42,9.55,0.157,82.61400000000005,89.96100000000001,2.385999999999953,911.847133757944,b5,85.0,85.0,[935.23172746]
6.05,9.94,0.1008333333333333,82.71483333333337,60.13699999999999,2.285166666666626,1359.7685950412983,b5,85.0,85.0,[1305.32025068]
6.05,9.94,0.1008333333333333,82.8156666666667,60.13699999999999,2.1843333333333,1299.7685950413022,b5,85.0,85.0,[1296.67768299]
6.05,9.93,0.1008333333333333,82.91650000000003,60.0765,2.0834999999999724,1239.7685950413058,b5,85.0,85.0,[1268.87179719]
6.05,9.92,0.1008333333333333,83.01733333333335,60.016,1.9826666666666453,1179.7685950413097,b5,85.0,85.0,[1239.77731456]
9.37,9.43,0.1561666666666666,83.17350000000002,88.35909999999998,1.8264999999999816,701.7502668089578,b5,85.0,85.0,[747.38486658]
4.4,9.9,0.0733333333333333,83.24683333333336,43.56,1.753166666666644,1434.409090909072,b5,85.0,85.0,[1373.11657248]
6.0,9.77,0.1,83.34683333333335,58.62,1.6531666666666496,991.8999999999896,b5,85.0,85.0,[1083.8004369]
7.85,9.59,0.1308333333333333,83.47766666666668,75.2815,1.5223333333333215,698.1401273885297,b5,85.0,85.0,[692.28030844]
7.81,9.49,0.1301666666666666,83.60783333333335,74.1169,1.392166666666654,641.7157490396868,b5,85.0,85.0,[654.90217336]
4.39,9.86,0.0731666666666666,83.68100000000001,43.2854,1.3189999999999884,1081.6400911161636,b5,85.0,85.0,[1123.30522108]
5.99,9.72,0.0998333333333333,83.78083333333335,58.22280000000001,1.219166666666652,732.7212020033301,b5,85.0,85.0,[707.89356742]
5.99,9.71,0.0998333333333333,83.88066666666668,58.16290000000001,1.1193333333333155,672.7212020033284,b5,85.0,85.0,[670.45418586]
5.99,9.7,0.0998333333333333,83.98050000000002,58.103,1.0194999999999794,612.7212020033265,b5,85.0,85.0,[590.28372821]
9.27,9.21,0.1545,84.13500000000002,85.3767,0.8649999999999807,335.9223300970799,b5,85.0,85.0,[351.02970801]
9.2,9.07,0.1533333333333333,84.28833333333336,83.444,0.7116666666666447,278.47826086955666,b5,85.0,85.0,[271.31058298]
21.3,12.0,0.355,0.355,255.6,88.455,14950.140845070422,b2,88.81,88.81,[14718.40537704]
21.79,11.99,0.3631666666666666,0.7181666666666666,261.2621,88.09183333333334,14553.951353832035,b2,88.81,88.81,[14478.55057208]
21.85,12.04,0.3641666666666667,1.0823333333333334,263.074,87.72766666666666,14453.98627002288,b2,88.81,88.81,[14387.42989529]
21.87,12.06,0.3645,1.4468333333333334,263.7522,87.36316666666667,14380.76817558299,b2,88.81,88.81,[14341.51845874]
21.87,12.07,0.3645,1.8113333333333328,263.97090000000003,86.99866666666667,14320.76817558299,b2,88.81,88.81,[14297.11199015]
21.87,12.08,0.3645,2.1758333333333333,264.18960000000004,86.63416666666667,14260.768175582987,b2,88.81,88.81,[14243.47994964]
21.87,12.08,0.3645,2.5403333333333333,264.18960000000004,86.26966666666667,14200.768175582987,b2,88.81,88.81,[14200.05748708]
4.66,12.45,0.0776666666666666,2.618,58.017,86.19200000000001,66586.09442060086,b2,88.81,88.81,[66426.14763444]
4.66,12.46,0.0776666666666666,2.6956666666666664,58.06360000000001,86.11433333333333,66526.09442060086,b2,88.81,88.81,[66269.65927769]
4.66,12.46,0.0776666666666666,2.773333333333333,58.06360000000001,86.03666666666668,66466.09442060087,b2,88.81,88.81,[66240.45927769]
4.66,12.46,0.0776666666666666,2.8509999999999995,58.06360000000001,85.959,66406.09442060086,b2,88.81,88.81,[66194.05927769]
4.66,12.46,0.0776666666666666,2.928666666666666,58.06360000000001,85.88133333333333,66346.09442060086,b2,88.81,88.81,[66173.65927769]
8.03,12.37,0.1338333333333333,3.0625,99.3311,85.7475,38442.21668742217,b2,88.81,88.81,[38262.50657951]
8.03,12.37,0.1338333333333333,3.196333333333333,99.3311,85.61366666666667,38382.21668742217,b2,88.81,88.81,[38257.70657951]
8.03,12.36,0.1338333333333333,3.3301666666666665,99.25079999999998,85.47983333333333,38322.21668742217,b2,88.81,88.81,[38232.08852071]
8.03,12.36,0.1338333333333333,3.464,99.25079999999998,85.346,38262.21668742217,b2,88.81,88.81,[38223.52295466]
8.02,12.36,0.1336666666666666,3.5976666666666666,99.1272,85.21233333333333,38249.92518703242,b2,88.81,88.81,[38176.28916955]
8.02,12.36,0.1336666666666666,3.731333333333333,99.1272,85.07866666666666,38189.92518703242,b2,88.81,88.81,[38152.41750994]
8.02,12.36,0.1336666666666666,3.865,99.1272,84.94500000000001,38129.92518703242,b2,88.81,88.81,[38128.0657251]
8.02,12.36,0.1336666666666666,3.9986666666666655,99.1272,84.81133333333334,38069.92518703242,b2,88.81,88.81,[38075.18505376]
10.31,12.31,0.1718333333333333,4.1705,126.9161,84.6395,29554.044616876818,b2,88.81,88.81,[29415.48309843]
10.32,12.3,0.172,4.342499999999999,126.936,84.4675,29465.406976744187,b2,88.81,88.81,[29329.03948683]
10.32,12.3,0.172,4.514499999999999,126.936,84.2955,29405.406976744183,b2,88.81,88.81,[29337.40302206]
10.31,12.3,0.1718333333333333,4.686333333333333,126.81300000000002,84.12366666666667,29373.928225024247,b2,88.81,88.81,[29300.48835661]
10.31,12.3,0.1718333333333333,4.8581666666666665,126.81300000000002,83.95183333333334,29313.92822502425,b2,88.81,88.81,[29264.42997948]
10.32,12.3,0.172,5.030166666666666,126.936,83.77983333333333,29225.52325581395,b2,88.81,88.81,[29216.85855364]
